order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
8655,Ca-New-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390,TEC-AC-10003399,144.96,4,0,60.8832
8656,Ca-New-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390,TEC-AC-10000865,118,2,0,20.06
8657,Ca-New-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390,OFF-PA-10002923,48.94,1,0,24.47
8658,Ca-New-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390,OFF-AP-10004785,22.66,2,0,9.7438
8683,Ca-New-2014-133634,11/5/2014,11/10/2014,Standard Class,SR-20740,TEC-AC-10002550,47.79,3,0,16.2486
8690,Ca-New-2014-101427,12/26/2014,12/30/2014,Standard Class,AY-10555,OFF-AR-10002257,8.016,3,0.2,1.1022
8695,US-2014-112795,8/23/2014,8/28/2014,Second Class,CR-12625,OFF-PA-10001934,19.44,3,0,9.5256
8706,US-2014-132745,10/1/2014,10/5/2014,Standard Class,NF-18475,OFF-FA-10000254,4.71,1,0,0
8707,Ca-New-2014-146815,9/8/2014,9/13/2014,Standard Class,PP-18955,FUR-CH-10004289,172.764,2,0.1,13.4372
8708,Ca-New-2014-146815,9/8/2014,9/13/2014,Standard Class,PP-18955,OFF-AR-10003469,3.52,2,0,1.6896
8709,Ca-New-2014-119144,11/16/2014,11/18/2014,First Class,JD-16150,TEC-PH-10004188,79.968,4,0.2,-17.9928
8710,Ca-New-2014-119144,11/16/2014,11/18/2014,First Class,JD-16150,FUR-BO-10004015,305.9745,3,0.15,25.1979
8711,Ca-New-2014-119144,11/16/2014,11/18/2014,First Class,JD-16150,OFF-ST-10000991,344.91,3,0,10.3473
8712,Ca-New-2014-105648,3/3/2014,3/7/2014,Standard Class,EJ-14155,FUR-TA-10002958,626.352,3,0.2,-23.4882
8736,US-2014-169390,2/7/2014,2/10/2014,Second Class,CS-12250,OFF-ST-10001558,64.96,4,0,9.744
8793,Ca-New-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095,OFF-LA-10001934,14.62,2,0,6.8714
8794,Ca-New-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095,OFF-FA-10004248,22.55,5,0,8.7945
8795,Ca-New-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095,TEC-PH-10001944,583.8,5,0.2,72.975
8796,Ca-New-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095,TEC-PH-10002085,211.168,4,0.2,15.8376
8800,Ca-New-2014-116666,5/8/2014,5/10/2014,First Class,KT-16480,TEC-CO-10001449,1799.97,5,0.4,239.996
8827,US-2014-157847,4/2/2014,4/6/2014,Second Class,SC-20020,OFF-PA-10002986,26.72,5,0.2,9.352
8828,US-2014-157847,4/2/2014,4/6/2014,Second Class,SC-20020,OFF-PA-10001593,33.488,7,0.2,10.465
8830,Ca-New-2014-109680,10/6/2014,10/9/2014,First Class,VP-21760,OFF-ST-10001932,386.34,2,0,54.0876
8839,Ca-New-2014-153808,4/6/2014,4/10/2014,Second Class,FH-14275,OFF-AR-10001725,70.95,3,0,18.447
8840,Ca-New-2014-153808,4/6/2014,4/10/2014,Second Class,FH-14275,OFF-BI-10002794,65.568,2,0.2,23.7684
8841,Ca-New-2014-153808,4/6/2014,4/10/2014,Second Class,FH-14275,TEC-AC-10004171,299.97,3,0,131.9868
8844,Ca-New-2014-141173,11/18/2014,11/20/2014,Second Class,JC-16105,OFF-ST-10000885,67.15,5,0,16.7875
8853,Ca-New-2014-119977,10/8/2014,10/13/2014,Second Class,DN-13690,OFF-PA-10003823,123.92,4,0,55.764
8867,Ca-New-2014-120411,9/20/2014,9/23/2014,First Class,SB-20185,FUR-BO-10004218,493.43,5,0.3,-70.49
8868,Ca-New-2014-120411,9/20/2014,9/23/2014,First Class,SB-20185,TEC-PH-10002185,11.12,2,0.2,3.475
8873,US-2014-105137,10/10/2014,10/10/2014,Same Day,RB-19435,TEC-MA-10002694,101.994,2,0.7,-71.3958
8874,US-2014-105137,10/10/2014,10/10/2014,Same Day,RB-19435,OFF-BI-10002429,18.264,2,0.7,-13.3936
8885,Ca-New-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,OFF-BI-10001982,6.528,4,0.7,-4.5696
8886,Ca-New-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,OFF-BI-10004141,2.862,3,0.7,-2.2896
8887,Ca-New-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,OFF-BI-10002103,20.856,8,0.7,-16.6848
8888,Ca-New-2014-169642,7/27/2014,7/30/2014,Second Class,BB-10990,OFF-ST-10002574,276.28,2,0,0
8894,Ca-New-2014-124723,8/5/2014,8/12/2014,Standard Class,GZ-14470,FUR-TA-10001307,489.23,2,0.3,41.934
8920,Ca-New-2014-160276,4/2/2014,4/8/2014,Standard Class,AH-10690,FUR-FU-10003192,177.68,2,0,46.1968
8921,Ca-New-2014-132983,4/28/2014,5/3/2014,Standard Class,DS-13180,TEC-AC-10000736,159.98,2,0,57.5928
8941,Ca-New-2014-130918,8/22/2014,8/24/2014,Second Class,JP-15520,OFF-SU-10003936,7.632,3,0.2,-1.8126
8945,Ca-New-2014-154592,12/7/2014,12/8/2014,First Class,EH-14005,OFF-PA-10000062,164.88,3,0,80.7912
8946,Ca-New-2014-128622,11/15/2014,11/17/2014,Second Class,SC-20260,OFF-SU-10001574,10.95,3,0,3.285
8949,Ca-New-2014-132913,12/24/2014,12/26/2014,First Class,AS-10090,OFF-AP-10003278,13.97,1,0,3.6322
8955,Ca-New-2014-156790,8/8/2014,8/10/2014,Second Class,VG-21790,FUR-BO-10000468,155.456,4,0.2,-7.7728
8956,Ca-New-2014-126480,9/20/2014,9/24/2014,Standard Class,HG-14965,OFF-PA-10004610,8.56,2,0,3.852
8973,US-2014-149034,11/19/2014,11/21/2014,First Class,RD-19900,TEC-AC-10003023,47.496,1,0.2,-1.1874
8979,Ca-New-2014-119529,11/3/2014,11/5/2014,Second Class,DM-13345,OFF-BI-10000546,5.76,2,0,2.8224
8981,Ca-New-2014-108182,2/6/2014,2/10/2014,Second Class,DL-13315,OFF-BI-10001196,8.952,2,0.8,-14.7708
8995,Ca-New-2014-109043,8/15/2014,8/17/2014,First Class,CS-12355,OFF-PA-10000312,91.36,5,0.2,29.692
8996,Ca-New-2014-109043,8/15/2014,8/17/2014,First Class,CS-12355,OFF-AP-10004708,152.24,5,0.2,17.127
9001,Ca-New-2014-133389,6/22/2014,6/22/2014,Same Day,TB-21280,OFF-BI-10001553,8.226,3,0.7,-6.0324
9002,Ca-New-2014-103807,12/2/2014,12/9/2014,Standard Class,EM-13825,TEC-AC-10000199,5.95,1,0,0.833
9003,Ca-New-2014-103807,12/2/2014,12/9/2014,Standard Class,EM-13825,OFF-PA-10002195,15.24,3,0,7.1628
9020,Ca-New-2014-100706,12/16/2014,12/18/2014,Second Class,LE-16810,TEC-AC-10001314,99.98,2,0,7.9984
9021,Ca-New-2014-100706,12/16/2014,12/18/2014,Second Class,LE-16810,FUR-FU-10002268,29.46,6,0,9.7218
9030,Ca-New-2014-138198,7/18/2014,7/23/2014,Standard Class,JL-15130,OFF-BI-10002103,13.904,2,0.2,4.5188
9034,Ca-New-2014-152268,9/2/2014,9/7/2014,Standard Class,SC-20095,OFF-BI-10001359,1793.98,2,0,843.1706
9041,Ca-New-2014-138177,9/19/2014,9/24/2014,Standard Class,ND-18460,FUR-TA-10004607,73.915,1,0.5,-45.8273
9042,Ca-New-2014-114335,9/28/2014,10/3/2014,Standard Class,XP-21865,FUR-FU-10000277,337.088,4,0.2,16.8544
9050,Ca-New-2014-124513,9/21/2014,9/25/2014,Standard Class,SL-20155,OFF-AR-10002956,66.03,3,0,17.1678
9052,Ca-New-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835,OFF-AR-10004272,3.36,2,0,0.84
9053,Ca-New-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835,OFF-BI-10003291,27.936,4,0.2,9.4284
9054,Ca-New-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835,TEC-PH-10004100,28.784,2,0.2,2.8784
9064,US-2014-151015,10/14/2014,10/20/2014,Standard Class,BD-11500,OFF-PA-10002581,322.192,13,0.2,100.685
9065,US-2014-151015,10/14/2014,10/20/2014,Standard Class,BD-11500,OFF-BI-10000343,2.946,3,0.8,-4.8609
9066,US-2014-151015,10/14/2014,10/20/2014,Standard Class,BD-11500,OFF-PA-10001184,19.136,4,0.2,6.9368
9075,Ca-New-2014-136336,4/21/2014,4/26/2014,Standard Class,DB-13555,OFF-ST-10002574,828.84,6,0,0
9078,US-2014-124625,11/3/2014,11/7/2014,Standard Class,SP-20650,TEC-AC-10003280,89.97,3,0,18.8937
9098,US-2014-158365,4/12/2014,4/17/2014,Standard Class,SV-20785,OFF-PA-10000289,32.4,5,0,15.552
9111,Ca-New-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,OFF-EN-10003160,36.4,5,0,17.472
9112,Ca-New-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,TEC-AC-10001542,22.96,2,0,4.3624
9113,Ca-New-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,OFF-ST-10003641,315.2,4,0,6.304
9114,Ca-New-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,OFF-BI-10002432,15.18,3,0,7.1346
9138,Ca-New-2014-123400,2/2/2014,2/9/2014,Standard Class,EB-13930,OFF-BI-10000666,18.336,2,0.7,-12.224
9139,Ca-New-2014-123400,2/2/2014,2/9/2014,Standard Class,EB-13930,TEC-PH-10002890,180.96,5,0.2,13.572
9140,Ca-New-2014-106971,9/2/2014,9/8/2014,Standard Class,BM-11785,TEC-AC-10000844,475.944,7,0.2,95.1888
9150,US-2014-157070,6/1/2014,6/6/2014,Standard Class,QJ-19255,OFF-BI-10001765,138.56,4,0,66.5088
9151,US-2014-157070,6/1/2014,6/6/2014,Standard Class,QJ-19255,OFF-AP-10004859,65.52,5,0.1,12.376
9156,Ca-New-2014-102645,1/23/2014,1/28/2014,Standard Class,IM-15055,OFF-PA-10001804,40.08,6,0,19.2384
9157,Ca-New-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,OFF-AP-10001271,101.96,2,0,27.5292
9158,Ca-New-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,OFF-PA-10004353,259.74,13,0,124.6752
9159,Ca-New-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,TEC-AC-10002473,255.42,9,0,104.7222
9195,Ca-New-2014-146843,11/30/2014,12/6/2014,Standard Class,PB-19150,OFF-SU-10001664,47.992,7,0.2,3.5994
9196,Ca-New-2014-146843,11/30/2014,12/6/2014,Standard Class,PB-19150,TEC-AC-10002550,102.24,4,0.2,-16.614
9197,Ca-New-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,OFF-PA-10004353,39.96,2,0,19.1808
9198,Ca-New-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,TEC-PH-10001817,1432,5,0.2,125.3
9199,Ca-New-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,OFF-SU-10004737,41.04,6,0,11.0808
9200,Ca-New-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,FUR-CH-10002320,256.784,1,0.2,32.098
9213,Ca-New-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420,FUR-FU-10000397,39.88,2,0,11.1664
9214,Ca-New-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420,FUR-FU-10000758,79.44,3,0,28.5984
9229,Ca-New-2014-153619,11/3/2014,11/3/2014,Same Day,TC-21535,OFF-AR-10001868,6.72,4,0,3.36
9232,Ca-New-2014-148383,12/27/2014,12/31/2014,Standard Class,RP-19390,OFF-BI-10003650,946.764,6,0.7,-694.2936
9243,Ca-New-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,OFF-BI-10002609,14.304,6,0.2,4.6488
9244,Ca-New-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,FUR-BO-10004218,119.833,1,0.15,7.049
9245,Ca-New-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,OFF-AR-10003251,5.56,2,0,2.224
9246,Ca-New-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,OFF-PA-10002365,32.4,5,0,15.552
9255,Ca-New-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,FUR-CH-10001146,60.89,1,0,15.2225
9256,Ca-New-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,OFF-LA-10004853,14.94,3,0,6.8724
9257,Ca-New-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,OFF-BI-10004728,9.64,2,0,4.4344
9258,Ca-New-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,FUR-FU-10002298,332.94,3,0,53.2704
9259,Ca-New-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,OFF-BI-10004654,51.9,3,0,24.393
9260,Ca-New-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,OFF-ST-10002583,64.96,2,0,2.5984
9267,Ca-New-2014-125759,2/8/2014,2/9/2014,First Class,NM-18445,FUR-FU-10002111,14.56,2,0,5.5328
9275,US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,OFF-AR-10000937,255.85,7,0,112.574
9285,Ca-New-2014-161032,11/18/2014,11/23/2014,Standard Class,MK-17905,FUR-CH-10001482,392.94,3,0,43.2234
9290,Ca-New-2014-111857,4/23/2014,4/26/2014,Second Class,NM-18445,OFF-PA-10001878,48.91,1,0,22.9877
9291,Ca-New-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,OFF-AR-10002375,9.84,3,0,2.8536
9292,Ca-New-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,OFF-BI-10004965,34.5,3,0,15.525
9307,Ca-New-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,OFF-AR-10003829,6.56,2,0,1.9024
9308,Ca-New-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,OFF-AR-10003338,14.88,2,0,3.72
9309,Ca-New-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,TEC-AC-10002558,45.48,4,0,15.918
9310,Ca-New-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,OFF-AR-10000034,25.44,6,0,9.9216
9338,Ca-New-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,OFF-BI-10003196,2.992,1,0.2,1.122
9339,Ca-New-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,OFF-BI-10003727,20.064,6,0.2,7.0224
9340,Ca-New-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,OFF-PA-10003228,146.73,3,0,68.9631
9341,Ca-New-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,OFF-LA-10002787,18.75,5,0,9
9342,Ca-New-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,TEC-PH-10001305,117.576,3,0.2,11.7576
9366,US-2014-166828,8/22/2014,8/25/2014,First Class,JF-15415,OFF-PA-10001846,11.56,2,0,5.6644
9367,Ca-New-2014-108147,6/8/2014,6/13/2014,Standard Class,RD-19480,OFF-BI-10003876,68.48,2,0.2,25.68
9368,Ca-New-2014-108147,6/8/2014,6/13/2014,Standard Class,RD-19480,OFF-ST-10003470,1676.88,6,0,83.844
9380,Ca-New-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,OFF-PA-10001295,45.528,3,0.2,15.9348
9381,Ca-New-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,FUR-CH-10004698,64.784,1,0.2,6.4784
9382,Ca-New-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,OFF-ST-10000078,424.272,2,0.2,-10.6068
9383,Ca-New-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,OFF-AR-10001868,1.344,1,0.2,0.504
9384,Ca-New-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,OFF-ST-10004950,83.92,5,0.2,-1.049
9394,Ca-New-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,TEC-PH-10003484,629.95,5,0,157.4875
9395,Ca-New-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,FUR-CH-10001394,631.782,2,0.1,140.396
9396,Ca-New-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,FUR-BO-10002213,801.568,2,0.2,-10.0196
9397,Ca-New-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,OFF-LA-10002762,75.18,6,0,35.3346
9398,Ca-New-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,OFF-AP-10003842,30.98,1,0,8.0548
9399,Ca-New-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,TEC-PH-10003072,1349.91,9,0,661.4559
9402,Ca-New-2014-159814,6/24/2014,6/28/2014,Standard Class,LP-17080,FUR-FU-10001731,4.272,2,0.2,0.9612
9406,Ca-New-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,TEC-MA-10003626,574.91,2,0.3,156.047
9407,Ca-New-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,OFF-PA-10001215,8.448,2,0.2,2.64
9418,Ca-New-2014-148285,10/27/2014,11/1/2014,Standard Class,RD-19810,OFF-PA-10001166,10.368,2,0.2,3.6288
9419,Ca-New-2014-148285,10/27/2014,11/1/2014,Standard Class,RD-19810,OFF-PA-10000349,11.952,3,0.2,4.0338
9422,Ca-New-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,TEC-PH-10000441,604.752,6,0.2,60.4752
9423,Ca-New-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,OFF-SU-10004664,40.7,5,0,11.803
9424,Ca-New-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,TEC-PH-10004531,302.376,3,0.2,37.797
9425,Ca-New-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,TEC-AC-10002167,45,3,0,4.95
9426,Ca-New-2014-116246,9/12/2014,9/17/2014,Second Class,LW-17215,FUR-CH-10002024,3785.292,6,0.1,420.588
9428,Ca-New-2014-167486,11/27/2014,12/1/2014,Standard Class,JO-15145,FUR-FU-10003268,199.9,5,0,39.98
9429,Ca-New-2014-152100,5/11/2014,5/16/2014,Standard Class,VW-21775,FUR-CH-10000015,1212.96,8,0.3,-69.312
9440,US-2014-154655,10/12/2014,10/17/2014,Standard Class,BP-11050,OFF-SU-10000898,22.24,2,0.2,2.502
9441,Ca-New-2014-100391,5/25/2014,5/29/2014,Standard Class,BW-11065,OFF-PA-10001471,14.62,2,0,6.7252
9442,Ca-New-2014-165477,12/29/2014,12/31/2014,Second Class,RE-19405,OFF-AP-10003281,48.36,5,0.2,6.045
9450,Ca-New-2014-140032,9/8/2014,9/13/2014,Standard Class,TS-21340,OFF-BI-10000822,8.608,2,0.2,3.0128
9459,Ca-New-2014-138240,10/9/2014,10/14/2014,Standard Class,SJ-20500,OFF-AR-10002135,144.6,3,0,41.934
9460,Ca-New-2014-138240,10/9/2014,10/14/2014,Standard Class,SJ-20500,TEC-PH-10002583,15.992,1,0.2,-2.9985
9461,Ca-New-2014-101833,11/17/2014,11/22/2014,Second Class,FG-14260,OFF-PA-10003591,34.44,3,0,17.22
9462,Ca-New-2014-100867,10/19/2014,10/24/2014,Standard Class,EH-14125,TEC-PH-10004922,321.552,6,0.2,20.097
9464,Ca-New-2014-156545,2/27/2014,3/3/2014,First Class,JS-16030,OFF-AR-10003560,19.456,4,0.2,3.4048
9465,Ca-New-2014-109127,12/21/2014,12/25/2014,Standard Class,JC-15775,OFF-LA-10004409,17.28,6,0,7.9488
9479,Ca-New-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,OFF-FA-10000936,13.16,5,0.2,4.1125
9480,Ca-New-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,OFF-BI-10001249,3.828,3,0.8,-6.5076
9481,Ca-New-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,OFF-BI-10004632,304.99,5,0.8,-533.7325
9484,Ca-New-2014-122679,7/22/2014,7/28/2014,Standard Class,AB-10255,OFF-AR-10004757,19.68,6,0,6.4944
9507,Ca-New-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,OFF-AR-10002952,26.7,2,0,7.476
9508,Ca-New-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,OFF-BI-10004209,40.2,5,0,18.09
9509,Ca-New-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,OFF-AR-10004685,13.89,3,0,4.5837
9510,Ca-New-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,OFF-ST-10000991,689.82,6,0,20.6946
9512,Ca-New-2014-130575,12/14/2014,12/16/2014,First Class,CS-11845,OFF-BI-10002353,9.264,3,0.8,-13.896
9515,Ca-New-2014-100293,3/14/2014,3/18/2014,Standard Class,NF-18475,OFF-PA-10000176,91.056,6,0.2,31.8696
9516,Ca-New-2014-154165,2/17/2014,2/24/2014,Standard Class,DL-13315,OFF-AR-10003631,54.208,14,0.2,8.8088
9522,Ca-New-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,TEC-PH-10002817,323.976,3,0.2,36.4473
9523,Ca-New-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,OFF-PA-10000295,15.552,3,0.2,5.4432
9524,Ca-New-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,OFF-ST-10000419,32.592,3,0.2,-7.7406
9546,Ca-New-2014-166590,10/29/2014,11/2/2014,Standard Class,NC-18625,TEC-AC-10003433,1.98,2,0,0.891
9547,Ca-New-2014-166590,10/29/2014,11/2/2014,Standard Class,NC-18625,OFF-PA-10000482,75.88,2,0,35.6636
9558,Ca-New-2014-103086,10/17/2014,10/19/2014,Second Class,EB-14170,FUR-FU-10004586,5.312,2,0.6,-1.5936
9566,Ca-New-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,FUR-CH-10002965,1125.488,7,0.2,98.4802
9567,Ca-New-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,OFF-BI-10001636,12.645,5,0.7,-10.116
9568,Ca-New-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,OFF-AR-10004027,4.032,2,0.2,1.0584
9590,Ca-New-2014-119172,5/11/2014,5/15/2014,Standard Class,HD-14785,OFF-PA-10003036,17.472,3,0.2,5.6784
9591,Ca-New-2014-119172,5/11/2014,5/15/2014,Standard Class,HD-14785,OFF-BI-10002026,104.58,9,0.8,-172.557
9603,Ca-New-2014-130155,5/19/2014,5/22/2014,First Class,TD-20995,OFF-SU-10004737,34.2,5,0,9.234
9614,Ca-New-2014-128524,11/11/2014,11/13/2014,First Class,MZ-17515,OFF-AP-10002892,22.98,1,0,6.894
9615,Ca-New-2014-128524,11/11/2014,11/13/2014,First Class,MZ-17515,TEC-AC-10002718,102.13,7,0,15.3195
9616,Ca-New-2014-128524,11/11/2014,11/13/2014,First Class,MZ-17515,OFF-BI-10003527,2033.584,2,0.2,762.594
9621,Ca-New-2014-115133,9/26/2014,9/30/2014,Standard Class,DA-13450,OFF-AP-10001634,16.704,6,0.2,1.2528
9622,Ca-New-2014-115133,9/26/2014,9/30/2014,Standard Class,DA-13450,TEC-AC-10002370,3.152,2,0.2,0.4728
9623,Ca-New-2014-115133,9/26/2014,9/30/2014,Standard Class,DA-13450,OFF-PA-10000174,32.896,4,0.2,11.1024
9628,Ca-New-2014-139283,11/23/2014,11/27/2014,Standard Class,BT-11440,OFF-BI-10002049,14.67,3,0,6.7482
9629,Ca-New-2014-118192,1/13/2014,1/18/2014,Standard Class,MM-17920,OFF-PA-10002947,37.408,7,0.2,13.0928
9630,Ca-New-2014-118192,1/13/2014,1/18/2014,Standard Class,MM-17920,OFF-BI-10003476,3.438,2,0.7,-2.5212
9634,Ca-New-2014-151330,10/14/2014,10/17/2014,First Class,TC-21295,TEC-AC-10000865,177,3,0,30.09
9635,Ca-New-2014-151330,10/14/2014,10/17/2014,First Class,TC-21295,OFF-ST-10000615,79.45,7,0,22.246
9636,Ca-New-2014-151330,10/14/2014,10/17/2014,First Class,TC-21295,FUR-CH-10000749,1628.82,9,0,260.6112
9637,Ca-New-2014-124702,11/18/2014,11/25/2014,Standard Class,MH-17785,FUR-FU-10003553,137.54,2,0,55.016
9638,Ca-New-2014-124702,11/18/2014,11/25/2014,Standard Class,MH-17785,FUR-TA-10003008,730.2,4,0,94.926
9641,Ca-New-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715,OFF-AR-10000390,20.65,5,0,9.499
9642,Ca-New-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715,OFF-ST-10000934,204.9,5,0,0
9643,Ca-New-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715,FUR-CH-10002780,436.704,6,0.2,21.8352
9644,Ca-New-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715,FUR-CH-10004495,481.568,2,0.2,54.1764
9648,Ca-New-2014-150518,11/19/2014,11/24/2014,Standard Class,MW-18220,OFF-ST-10000877,221.16,4,0,57.5016
9649,Ca-New-2014-150518,11/19/2014,11/24/2014,Standard Class,MW-18220,TEC-PH-10002103,281.97,3,0,78.9516
9656,Ca-New-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,FUR-FU-10001876,97.44,3,0,35.0784
9657,Ca-New-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,OFF-BI-10003355,3.984,1,0.2,1.3944
9658,Ca-New-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,OFF-AR-10003876,13.04,4,0,5.7376
9659,Ca-New-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,FUR-CH-10004983,579.528,4,0.1,83.7096
9660,Ca-New-2014-100860,3/26/2014,3/30/2014,Second Class,CS-12505,OFF-LA-10001982,18.75,5,0,9
9675,US-2014-164644,7/22/2014,7/24/2014,Second Class,JL-15850,OFF-ST-10003123,26.632,1,0.2,1.3316
9677,US-2014-120175,11/28/2014,12/3/2014,Standard Class,MC-17635,OFF-EN-10003862,64.02,6,0,29.4492
9697,Ca-New-2014-144281,6/10/2014,6/15/2014,Second Class,HK-14890,OFF-LA-10003930,491.55,5,0,240.8595
9711,Ca-New-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,FUR-FU-10001468,273.568,2,0.2,-34.196
9712,Ca-New-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,OFF-BI-10003684,13.194,2,0.7,-8.796
9713,Ca-New-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,OFF-ST-10003716,1080.096,6,0.2,-94.5084
9714,Ca-New-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,TEC-AC-10001101,51.56,5,0.2,-6.445
9715,Ca-New-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,TEC-AC-10004864,58.416,2,0.2,16.7946
9724,Ca-New-2014-101364,12/22/2014,12/26/2014,Standard Class,TW-21025,OFF-BI-10003984,296.712,13,0.2,100.1403
9730,Ca-New-2014-111962,9/29/2014,10/4/2014,Standard Class,EB-14170,OFF-BI-10001308,10.048,2,0.2,3.14
9731,Ca-New-2014-111962,9/29/2014,10/4/2014,Standard Class,EB-14170,OFF-ST-10000046,807.75,5,0,153.4725
9733,Ca-New-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,FUR-CH-10001797,500.24,13,0,145.0696
9734,Ca-New-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,OFF-PA-10000246,20.12,2,0,9.2552
9735,Ca-New-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,OFF-BI-10001359,896.99,1,0,421.5853
